"land_id","study","barrel","bullet","land","source","H173_B1_index","damaged","cc","cc_pred","cc_manual","groove_left","groove_right"
"Hamby252-Br3-B1-L1","Hamby252","3","1",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br3 Bullet 1-1.x3p","Hamby173-Br3-B1-L5",FALSE,175,175,FALSE,175,2142.1875
"Hamby252-Br3-B1-L2","Hamby252","3","1",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br3 Bullet 1-2.x3p","Hamby173-Br3-B1-L6",FALSE,125,125,FALSE,168.75,2139.0625
"Hamby252-Br3-B1-L3","Hamby252","3","1",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br3 Bullet 1-3.x3p","Hamby173-Br3-B1-L1",FALSE,150,150,FALSE,218.75,2196.875
"Hamby252-Br3-B1-L4","Hamby252","3","1",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br3 Bullet 1-4.x3p","Hamby173-Br3-B1-L2",TRUE,400,400,FALSE,218.75,2331.25
"Hamby252-Br3-B1-L5","Hamby252","3","1",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br3 Bullet 1-5.x3p","Hamby173-Br3-B1-L3",FALSE,125,125,FALSE,245.990189150776,2148.4375
"Hamby252-Br3-B1-L6","Hamby252","3","1",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br3 Bullet 1-6.x3p","Hamby173-Br3-B1-L4",FALSE,125,125,FALSE,201.5625,2156.25
"Hamby252-Br3-B2-L1","Hamby252","3","2",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br3 Bullet 2-1.x3p","Hamby173-Br3-B1-L3",FALSE,175,175,FALSE,181.25,2125
"Hamby252-Br3-B2-L2","Hamby252","3","2",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br3 Bullet 2-2.x3p","Hamby173-Br3-B1-L4",FALSE,175,175,FALSE,210.9375,2123.79080524815
"Hamby252-Br3-B2-L3","Hamby252","3","2",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br3 Bullet 2-3.x3p","Hamby173-Br3-B1-L5",FALSE,175,175,FALSE,231.25,2196.875
"Hamby252-Br3-B2-L4","Hamby252","3","2",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br3 Bullet 2-4.x3p","Hamby173-Br3-B1-L6",FALSE,125,125,FALSE,218.75,2178.125
"Hamby252-Br3-B2-L5","Hamby252","3","2",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br3 Bullet 2-5.x3p","Hamby173-Br3-B1-L1",TRUE,250,0,TRUE,287.5,2228.125
"Hamby252-Br3-B2-L6","Hamby252","3","2",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br3 Bullet 2-6.x3p","Hamby173-Br3-B1-L2",FALSE,125,125,FALSE,221.875,2180.11493990396
"Hamby252-Br4-B1-L1","Hamby252","4","1",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br4 Bullet 1-1.x3p","Hamby173-Br4-B1-L6",FALSE,125,125,FALSE,178.125,2126.5625
"Hamby252-Br4-B1-L2","Hamby252","4","1",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br4 Bullet 1-2.x3p","Hamby173-Br4-B1-L1",FALSE,125,125,FALSE,206.25,2159.0347103454
"Hamby252-Br4-B1-L3","Hamby252","4","1",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br4 Bullet 1-3.x3p","Hamby173-Br4-B1-L2",FALSE,75,75,FALSE,200,2154.6875
"Hamby252-Br4-B1-L4","Hamby252","4","1",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br4 Bullet 1-4.x3p","Hamby173-Br4-B1-L3",FALSE,100,100,FALSE,200,2137.5
"Hamby252-Br4-B1-L5","Hamby252","4","1",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br4 Bullet 1-5.x3p","Hamby173-Br4-B1-L4",FALSE,100,100,FALSE,189.0625,2112.5
"Hamby252-Br4-B1-L6","Hamby252","4","1",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br4 Bullet 1-6.x3p","Hamby173-Br4-B1-L5",FALSE,100,100,FALSE,187.5,2143.75
"Hamby252-Br4-B2-L1","Hamby252","4","2",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br4 Bullet 2-1.x3p","Hamby173-Br4-B1-L4",FALSE,175,175,FALSE,203.125,2147.70796551797
"Hamby252-Br4-B2-L2","Hamby252","4","2",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br4 Bullet 2-2.x3p","Hamby173-Br4-B1-L5",FALSE,282.8125,0,TRUE,223.4375,2109.375
"Hamby252-Br4-B2-L3","Hamby252","4","2",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br4 Bullet 2-3.x3p","Hamby173-Br4-B1-L6",FALSE,150,150,FALSE,173.4375,2156.25
"Hamby252-Br4-B2-L4","Hamby252","4","2",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br4 Bullet 2-4.x3p","Hamby173-Br4-B1-L1",FALSE,175,175,FALSE,242.1875,2199.49280225
"Hamby252-Br4-B2-L5","Hamby252","4","2",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br4 Bullet 2-5.x3p","Hamby173-Br4-B1-L2",FALSE,125,125,FALSE,220.3125,2165.625
"Hamby252-Br4-B2-L6","Hamby252","4","2",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br4 Bullet 2-6.x3p","Hamby173-Br4-B1-L3",FALSE,210.9375,0,TRUE,242.1875,2189.0625
"Hamby252-Br5-B1-L1","Hamby252","5","1",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br5 Bullet 1-1.x3p","Hamby173-Br5-B1-L5",FALSE,150,150,FALSE,200,2142.1875
"Hamby252-Br5-B1-L2","Hamby252","5","1",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br5 Bullet 1-2.x3p","Hamby173-Br5-B1-L6",FALSE,150,150,FALSE,251.5625,2189.63101246366
"Hamby252-Br5-B1-L3","Hamby252","5","1",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br5 Bullet 1-3.x3p","Hamby173-Br5-B1-L1",FALSE,100,100,FALSE,228.125,2187.5
"Hamby252-Br5-B1-L4","Hamby252","5","1",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br5 Bullet 1-4.x3p","Hamby173-Br5-B1-L2",FALSE,150,150,FALSE,228.125,2168.1493484385
"Hamby252-Br5-B1-L5","Hamby252","5","1",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br5 Bullet 1-5.x3p","Hamby173-Br5-B1-L3",FALSE,175,175,FALSE,268.75,2196.11967998466
"Hamby252-Br5-B1-L6","Hamby252","5","1",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br5 Bullet 1-6.x3p","Hamby173-Br5-B1-L4",FALSE,150,150,FALSE,254.6875,2187.17709913581
"Hamby252-Br5-B2-L1","Hamby252","5","2",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br5 Bullet 2-1.x3p","Hamby173-Br5-B1-L3",FALSE,137.5,0,TRUE,226.5625,2170.74025172862
"Hamby252-Br5-B2-L2","Hamby252","5","2",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br5 Bullet 2-2.x3p","Hamby173-Br5-B1-L4",FALSE,125,125,FALSE,196.875,2149.10809350148
"Hamby252-Br5-B2-L3","Hamby252","5","2",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br5 Bullet 2-3.x3p","Hamby173-Br5-B1-L5",FALSE,150,150,FALSE,210.9375,2152.75180481033
"Hamby252-Br5-B2-L4","Hamby252","5","2",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br5 Bullet 2-4.x3p","Hamby173-Br5-B1-L6",FALSE,150,150,FALSE,267.1875,2237.5
"Hamby252-Br5-B2-L5","Hamby252","5","2",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br5 Bullet 2-5.x3p","Hamby173-Br5-B1-L1",FALSE,125,125,FALSE,251.5625,2209.375
"Hamby252-Br5-B2-L6","Hamby252","5","2",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br5 Bullet 2-6.x3p","Hamby173-Br5-B1-L2",FALSE,150,150,FALSE,229.6875,2161.31119704336
"Hamby252-Br6-B1-L1","Hamby252","6","1",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br6 Bullet 1-1.x3p","Hamby173-Br6-B1-L6",TRUE,575,575,FALSE,298.312337417359,2173.4375
"Hamby252-Br6-B1-L2","Hamby252","6","1",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br6 Bullet 1-2.x3p","Hamby173-Br6-B1-L1",FALSE,150,150,FALSE,79.6875,2065.625
"Hamby252-Br6-B1-L3","Hamby252","6","1",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br6 Bullet 1-3.x3p","Hamby173-Br6-B1-L2",FALSE,214.0625,214.0625,FALSE,195.3125,2165.625
"Hamby252-Br6-B1-L4","Hamby252","6","1",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br6 Bullet 1-4.x3p","Hamby173-Br6-B1-L3",FALSE,225,225,FALSE,218.450882976428,2160.9375
"Hamby252-Br6-B1-L5","Hamby252","6","1",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br6 Bullet 1-5.x3p","Hamby173-Br6-B1-L4",FALSE,125,125,FALSE,195.3125,2145.3125
"Hamby252-Br6-B1-L6","Hamby252","6","1",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br6 Bullet 1-6.x3p","Hamby173-Br6-B1-L5",FALSE,125,125,FALSE,179.6875,2109.85951496012
"Hamby252-Br6-B2-L1","Hamby252","6","2",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br6 Bullet 2-1.x3p","Hamby173-Br6-B1-L3",TRUE,625,625,FALSE,325.141513831665,2163.13467917291
"Hamby252-Br6-B2-L2","Hamby252","6","2",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br6 Bullet 2-2.x3p","Hamby173-Br6-B1-L4",FALSE,175,175,FALSE,182.8125,2156.25
"Hamby252-Br6-B2-L3","Hamby252","6","2",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br6 Bullet 2-3.x3p","Hamby173-Br6-B1-L5",FALSE,200,200,FALSE,115.625,2056.58435074733
"Hamby252-Br6-B2-L4","Hamby252","6","2",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br6 Bullet 2-4.x3p","Hamby173-Br6-B1-L6",FALSE,225,225,FALSE,199.816543606878,2123.4375
"Hamby252-Br6-B2-L5","Hamby252","6","2",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br6 Bullet 2-5.x3p","Hamby173-Br6-B1-L1",FALSE,175,175,FALSE,160.9375,2123.4375
"Hamby252-Br6-B2-L6","Hamby252","6","2",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br6 Bullet 2-6.x3p","Hamby173-Br6-B1-L2",FALSE,125,125,FALSE,154.6875,2120.3125
"Hamby252-Br7-B1-L1","Hamby252","7","1",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br7 Bullet 1-1.x3p","Hamby173-Br7-B1-L6",FALSE,125,125,FALSE,139.0625,2090.625
"Hamby252-Br7-B1-L2","Hamby252","7","1",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br7 Bullet 1-2.x3p","Hamby173-Br7-B1-L1",FALSE,150,150,FALSE,125,2089.0625
"Hamby252-Br7-B1-L3","Hamby252","7","1",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br7 Bullet 1-3.x3p","Hamby173-Br7-B1-L2",TRUE,25,25,FALSE,90.625,1959.79256990354
"Hamby252-Br7-B1-L4","Hamby252","7","1",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br7 Bullet 1-4.x3p","Hamby173-Br7-B1-L3",FALSE,125,125,FALSE,131.25,2103.125
"Hamby252-Br7-B1-L5","Hamby252","7","1",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br7 Bullet 1-5.x3p","Hamby173-Br7-B1-L4",FALSE,150,150,FALSE,134.375,2053.94431948835
"Hamby252-Br7-B1-L6","Hamby252","7","1",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br7 Bullet 1-6.x3p","Hamby173-Br7-B1-L5",FALSE,100,100,FALSE,157.8125,2080.55817464309
"Hamby252-Br7-B2-L1","Hamby252","7","2",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br7 Bullet 2-1.x3p","Hamby173-Br7-B1-L5",FALSE,150,150,FALSE,184.375,2097.85711081967
"Hamby252-Br7-B2-L2","Hamby252","7","2",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br7 Bullet 2-2.x3p","Hamby173-Br7-B1-L6",FALSE,185.9375,185.9375,FALSE,139.0625,2052.60228663648
"Hamby252-Br7-B2-L3","Hamby252","7","2",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br7 Bullet 2-3.x3p","Hamby173-Br7-B1-L1",FALSE,150,150,FALSE,96.875,2065.625
"Hamby252-Br7-B2-L4","Hamby252","7","2",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br7 Bullet 2-4.x3p","Hamby173-Br7-B1-L2",FALSE,100,100,FALSE,126.5625,2070.3125
"Hamby252-Br7-B2-L5","Hamby252","7","2",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br7 Bullet 2-5.x3p","Hamby173-Br7-B1-L3",FALSE,150,150,FALSE,118.75,2087.5
"Hamby252-Br7-B2-L6","Hamby252","7","2",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br7 Bullet 2-6.x3p","Hamby173-Br7-B1-L4",FALSE,100,100,FALSE,168.75,2089.87096537558
"Hamby252-Br8-B1-L1","Hamby252","8","1",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br8 Bullet 1-1.x3p","Hamby173-Br8-B1-L6",FALSE,150,150,FALSE,207.8125,2116.49145018922
"Hamby252-Br8-B1-L2","Hamby252","8","1",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br8 Bullet 1-2.x3p","Hamby173-Br8-B1-L1",FALSE,100,100,FALSE,143.75,2101.8682403282
"Hamby252-Br8-B1-L3","Hamby252","8","1",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br8 Bullet 1-3.x3p","Hamby173-Br8-B1-L2",FALSE,150,150,FALSE,131.25,2109.375
"Hamby252-Br8-B1-L4","Hamby252","8","1",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br8 Bullet 1-4.x3p","Hamby173-Br8-B1-L3",FALSE,150,150,FALSE,15.625,2109.375
"Hamby252-Br8-B1-L5","Hamby252","8","1",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br8 Bullet 1-5.x3p","Hamby173-Br8-B1-L4",FALSE,100,100,FALSE,159.375,2118.75
"Hamby252-Br8-B1-L6","Hamby252","8","1",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br8 Bullet 1-6.x3p","Hamby173-Br8-B1-L5",FALSE,125,125,FALSE,167.1875,2126.5625
"Hamby252-Br8-B2-L1","Hamby252","8","2",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br8 Bullet 2-1.x3p","Hamby173-Br8-B1-L6",FALSE,225,225,FALSE,181.25,2097.85711081967
"Hamby252-Br8-B2-L2","Hamby252","8","2",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br8 Bullet 2-2.x3p","Hamby173-Br8-B1-L1",FALSE,192.1875,175,TRUE,139.0625,2061.92533574462
"Hamby252-Br8-B2-L3","Hamby252","8","2",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br8 Bullet 2-3.x3p","Hamby173-Br8-B1-L2",FALSE,225,225,FALSE,112.5,2082.8125
"Hamby252-Br8-B2-L4","Hamby252","8","2",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br8 Bullet 2-4.x3p","Hamby173-Br8-B1-L3",FALSE,150,150,FALSE,104.6875,2089.0625
"Hamby252-Br8-B2-L5","Hamby252","8","2",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br8 Bullet 2-5.x3p","Hamby173-Br8-B1-L4",FALSE,150,150,FALSE,120.3125,2085.9375
"Hamby252-Br8-B2-L6","Hamby252","8","2",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br8 Bullet 2-6.x3p","Hamby173-Br8-B1-L5",FALSE,125,125,FALSE,131.25,2096.875
"Hamby252-Br9-B1-L1","Hamby252","9","1",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br9 Bullet 1-1.x3p","Hamby173-Br9-B1-L6",FALSE,175,175,FALSE,217.1875,2152.47964633035
"Hamby252-Br9-B1-L2","Hamby252","9","1",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br9 Bullet 1-2.x3p","Hamby173-Br9-B1-L1",TRUE,175,175,FALSE,251.5625,2112.52327317076
"Hamby252-Br9-B1-L3","Hamby252","9","1",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br9 Bullet 1-3.x3p","Hamby173-Br9-B1-L2",FALSE,125,125,FALSE,145.3125,2115.1870313814
"Hamby252-Br9-B1-L4","Hamby252","9","1",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br9 Bullet 1-4.x3p","Hamby173-Br9-B1-L3",FALSE,150,150,FALSE,126.5625,2101.5625
"Hamby252-Br9-B1-L5","Hamby252","9","1",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br9 Bullet 1-5.x3p","Hamby173-Br9-B1-L4",FALSE,225,225,FALSE,167.1875,2115.625
"Hamby252-Br9-B1-L6","Hamby252","9","1",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br9 Bullet 1-6.x3p","Hamby173-Br9-B1-L5",FALSE,125,125,FALSE,104.6875,2054.6875
"Hamby252-Br9-B2-L1","Hamby252","9","2",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br9 Bullet 2-1.x3p","Hamby173-Br9-B1-L5",FALSE,175,175,FALSE,187.5,2126.5625
"Hamby252-Br9-B2-L2","Hamby252","9","2",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br9 Bullet 2-2.x3p","Hamby173-Br9-B1-L6",FALSE,175,175,FALSE,150,2107.8125
"Hamby252-Br9-B2-L3","Hamby252","9","2",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br9 Bullet 2-3.x3p","Hamby173-Br9-B1-L1",FALSE,175,175,FALSE,129.6875,2061.91186716861
"Hamby252-Br9-B2-L4","Hamby252","9","2",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br9 Bullet 2-4.x3p","Hamby173-Br9-B1-L2",TRUE,350,350,FALSE,239.0625,2143.75
"Hamby252-Br9-B2-L5","Hamby252","9","2",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br9 Bullet 2-5.x3p","Hamby173-Br9-B1-L3",FALSE,100,100,FALSE,246.875,2176.5625
"Hamby252-Br9-B2-L6","Hamby252","9","2",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Br9 Bullet 2-6.x3p","Hamby173-Br9-B1-L4",FALSE,175,175,FALSE,164.0625,2132.46374107741
"Hamby252-BrUkn-BB-L1","Hamby252","Ukn","B",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet B-1.x3p","Hamby173-Br4-B1-L1",FALSE,125,125,FALSE,160.9375,2135.9375
"Hamby252-BrUkn-BB-L2","Hamby252","Ukn","B",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet B-2.x3p","Hamby173-Br4-B1-L2",TRUE,400,400,FALSE,322.477755621026,1950.03402232175
"Hamby252-BrUkn-BB-L3","Hamby252","Ukn","B",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet B-3.x3p","Hamby173-Br4-B1-L3",FALSE,175,175,FALSE,214.0625,2175
"Hamby252-BrUkn-BB-L4","Hamby252","Ukn","B",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet B-4.x3p","Hamby173-Br4-B1-L4",FALSE,150,150,FALSE,148.4375,2104.53199853884
"Hamby252-BrUkn-BB-L5","Hamby252","Ukn","B",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet B-5.x3p","Hamby173-Br4-B1-L5",FALSE,200,200,FALSE,92.1875,2062.5
"Hamby252-BrUkn-BB-L6","Hamby252","Ukn","B",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet B-6.x3p","Hamby173-Br4-B1-L6",FALSE,225,225,FALSE,256.25,2075
"Hamby252-BrUkn-BC-L1","Hamby252","Ukn","C",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet C-1.x3p","Hamby173-Br1-B1-L2",FALSE,150,150,FALSE,146.875,2107.8125
"Hamby252-BrUkn-BC-L2","Hamby252","Ukn","C",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet C-2.x3p","Hamby173-Br1-B1-L3",FALSE,125,125,FALSE,117.1875,2092.53301385694
"Hamby252-BrUkn-BC-L3","Hamby252","Ukn","C",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet C-3.x3p","Hamby173-Br1-B1-L4",FALSE,125,125,FALSE,185.9375,2140.625
"Hamby252-BrUkn-BC-L4","Hamby252","Ukn","C",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet C-4.x3p","Hamby173-Br1-B1-L5",TRUE,225,225,FALSE,239.747270827343,2129.6875
"Hamby252-BrUkn-BC-L5","Hamby252","Ukn","C",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet C-5.x3p","Hamby173-Br1-B1-L6",FALSE,125,125,FALSE,202.478592088242,2145.77398348423
"Hamby252-BrUkn-BC-L6","Hamby252","Ukn","C",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet C-6.x3p","Hamby173-Br1-B1-L1",FALSE,306.25,0,TRUE,200,2146.875
"Hamby252-BrUkn-BD-L1","Hamby252","Ukn","D",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet D-1.x3p","Hamby173-Br5-B1-L3",FALSE,75,75,FALSE,179.6875,2160.9375
"Hamby252-BrUkn-BD-L2","Hamby252","Ukn","D",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet D-2.x3p","Hamby173-Br5-B1-L4",FALSE,225,225,FALSE,234.423173864615,2145.77398348423
"Hamby252-BrUkn-BD-L3","Hamby252","Ukn","D",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet D-3.x3p","Hamby173-Br5-B1-L5",FALSE,200,200,FALSE,15.625,2160.9375
"Hamby252-BrUkn-BD-L4","Hamby252","Ukn","D",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet D-4.x3p","Hamby173-Br5-B1-L6",FALSE,175,175,FALSE,137.5,2095.19506233831
"Hamby252-BrUkn-BD-L5","Hamby252","Ukn","D",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet D-5.x3p","Hamby173-Br5-B1-L1",FALSE,100,100,FALSE,164.0625,2126.5625
"Hamby252-BrUkn-BD-L6","Hamby252","Ukn","D",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet D-6.x3p","Hamby173-Br5-B1-L2",FALSE,223.4375,150,TRUE,215.625,2095.19506233831
"Hamby252-BrUkn-BE-L1","Hamby252","Ukn","E",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet E-1.x3p","Hamby173-Br6-B1-L3",FALSE,175,175,FALSE,138.589428535497,2100
"Hamby252-BrUkn-BE-L2","Hamby252","Ukn","E",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet E-2.x3p","Hamby173-Br6-B1-L4",FALSE,150,150,FALSE,190.625,2145.3125
"Hamby252-BrUkn-BE-L3","Hamby252","Ukn","E",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet E-3.x3p","Hamby173-Br6-B1-L5",FALSE,125,125,FALSE,221.112931457793,1802.36972938823
"Hamby252-BrUkn-BE-L4","Hamby252","Ukn","E",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet E-4.x3p","Hamby173-Br6-B1-L6",FALSE,150,150,FALSE,234.423173864615,2135.12578955877
"Hamby252-BrUkn-BE-L5","Hamby252","Ukn","E",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet E-5.x3p","Hamby173-Br6-B1-L1",FALSE,150,150,FALSE,189.0625,2143.75
"Hamby252-BrUkn-BE-L6","Hamby252","Ukn","E",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet E-6.x3p","Hamby173-Br6-B1-L2",FALSE,223.4375,125,TRUE,198.4375,2157.8125
"Hamby252-BrUkn-BF-L1","Hamby252","Ukn","F",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet F-1.x3p","Hamby173-Br1-B1-L6",FALSE,125,125,FALSE,209.375,2170.99922458028
"Hamby252-BrUkn-BF-L2","Hamby252","Ukn","F",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet F-2.x3p","Hamby173-Br1-B1-L1",FALSE,200,200,FALSE,201.5625,2175
"Hamby252-BrUkn-BF-L3","Hamby252","Ukn","F",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet F-3.x3p","Hamby173-Br1-B1-L2",FALSE,175,175,FALSE,154.6875,2121.875
"Hamby252-BrUkn-BF-L4","Hamby252","Ukn","F",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet F-4.x3p","Hamby173-Br1-B1-L3",FALSE,100,100,FALSE,15.625,2153.125
"Hamby252-BrUkn-BF-L5","Hamby252","Ukn","F",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet F-5.x3p","Hamby173-Br1-B1-L4",FALSE,100,100,FALSE,218.450882976428,2146.875
"Hamby252-BrUkn-BF-L6","Hamby252","Ukn","F",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet F-6.x3p","Hamby173-Br1-B1-L5",FALSE,50,50,FALSE,197.027870530057,2135.9375
"Hamby252-BrUkn-BH-L1","Hamby252","Ukn","H",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet H-1.x3p","Hamby173-Br2-B1-L4",FALSE,125,125,FALSE,231.25,2181.25
"Hamby252-BrUkn-BH-L2","Hamby252","Ukn","H",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet H-2.x3p","Hamby173-Br2-B1-L5",FALSE,125,125,FALSE,269.029804122351,2159.08422589105
"Hamby252-BrUkn-BH-L3","Hamby252","Ukn","H",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet H-3.x3p","Hamby173-Br2-B1-L6",FALSE,200,200,FALSE,201.5625,2176.5625
"Hamby252-BrUkn-BH-L4","Hamby252","Ukn","H",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet H-4.x3p","Hamby173-Br2-B1-L1",FALSE,250,250,FALSE,168.75,2123.4375
"Hamby252-BrUkn-BH-L5","Hamby252","Ukn","H",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet H-5.x3p","Hamby173-Br2-B1-L2",FALSE,175,175,FALSE,232.8125,2207.8125
"Hamby252-BrUkn-BH-L6","Hamby252","Ukn","H",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet H-6.x3p","Hamby173-Br2-B1-L3",FALSE,100,100,FALSE,247.733416271436,2142.1875
